unit,deaths,b_mean,b_sd,b_lo95,b_hi95,classified_95
316130,2,-0.02661774285712173,0.028296208820636774,-0.08288226453750837,0.028931252552091075,False
316140,3,-0.022139905424383072,0.029578505934438396,-0.08014945617372281,0.03636703393214371,False
316150,7,-0.023855400527897107,0.028456004200613567,-0.08128749224430394,0.031861834934064685,False
316160,1,-0.02537079717633001,0.02879902928888996,-0.08142984570224257,0.03059282604644241,False
316165,2,-0.029818914009854994,0.029079538048769164,-0.08645553051902012,0.02770562825277078,False
316170,8,-0.029263398882143344,0.02872217807569427,-0.0860558268410803,0.027106224037549424,False
316180,3,-0.020193074096855695,0.02864947487512224,-0.0764926070892408,0.03646781916622366,False
316190,4,-0.03033222863972291,0.028500499474546505,-0.0856653428676156,0.026256662724809296,False
316200,12,-0.020765008396895667,0.029055956639960006,-0.07681099888958606,0.03658694276413385,False
316210,37,-0.013201354889152177,0.026626630067741443,-0.06436196845111068,0.038597770218708714,False
316220,2,-0.023831469693920273,0.02945338197738938,-0.08243191244601945,0.0345956504052475,False
316225,1,-0.02233650600259943,0.028480527680526814,-0.07810541012840551,0.033644387659725945,False
316230,3,-0.02664629554148752,0.028552783855822043,-0.08279852332351106,0.030441104438287136,False
316240,13,-0.023396775075974433,0.0283957364474964,-0.07892344427541771,0.03259664675065953,False
316245,15,-0.01800663632415112,0.027929527729152834,-0.07252841806251589,0.03737575576090435,False
316250,40,-0.060365401489055365,0.02584634826176256,-0.1112544131272064,-0.011073210816075785,True
316255,12,-0.02090530657612756,0.028210417856642616,-0.07533215114315049,0.0348778886955686,False
316257,0,-0.021287999654309022,0.028579065768683146,-0.07664707012974774,0.0363011789752393,False
316260,6,-0.02092038098070491,0.028478268365050272,-0.07791692684363459,0.0346304680669989,False
316265,1,-0.021869413953298316,0.02881489270071203,-0.07894666028368703,0.0346811588483937,False
316270,17,-0.04162353557404204,0.02764547639631336,-0.0955641060967999,0.012823961592205849,False
316280,8,-0.026657601692816602,0.02858545482913806,-0.08344699112790765,0.028188452330023338,False
316290,13,-0.026628017142529686,0.027008305770628342,-0.07914676531637363,0.0252960840044581,False
316292,14,-0.01150378753312409,0.027299563998089495,-0.06470774351145682,0.04132748800343,False
316294,6,-0.036838850487584264,0.02870573661829216,-0.09308563816874067,0.01912586547674597,False
316295,15,-0.012232598173386048,0.026914719457748544,-0.06494339955317574,0.03959292459999909,False
316300,0,-0.02187010219492254,0.02881338379814938,-0.0772310739578283,0.03353792505360584,False
316310,0,-0.02226126192661264,0.028491567698021986,-0.07797741734384037,0.03407402151219043,False
316320,2,-0.022099154046770347,0.02863223746571443,-0.07964294034551557,0.03318374869736003,False
316330,0,-0.021615070250276522,0.028256075264444458,-0.07519821574323132,0.03313311171741909,False
316340,3,-0.021599446674390593,0.029116386670388038,-0.07801491647771008,0.03536717010366181,False
316350,3,-0.017647698931517353,0.028639192874498932,-0.0725554938991367,0.03886620998999713,False
316360,0,-0.022413052889209913,0.029179853160293246,-0.07964718533129869,0.03415903418450325,False
316370,23,-0.030120109190802595,0.027017655879091877,-0.08260143556247863,0.022538325030416247,False
316380,7,-0.021780648918705386,0.02936474808436518,-0.07935565117766379,0.035251851124681356,False
316390,3,-0.02534016963470866,0.029102693424418395,-0.08258358879985629,0.030942224081826144,False
316400,4,-0.03041011505559527,0.02841864998969953,-0.0867306256778073,0.02392158433500226,False
316410,2,-0.021884505459154734,0.028775854153375722,-0.08017580739720988,0.034413964098050684,False
316420,6,-0.03448617761985442,0.02862782737690697,-0.09108677417695507,0.02130896931327167,False
316430,2,-0.019194101281028688,0.0290817933659856,-0.07558621669938966,0.03706874292905654,False
316440,6,-0.027733397428814546,0.029170390801342306,-0.08444647277322888,0.030285767541138098,False
316443,1,-0.019966965913417407,0.029228502072843356,-0.07733817549694463,0.03813797357953584,False
316447,7,-0.014596019807721267,0.029309472794638622,-0.07169795084185517,0.04210096217880654,False
316450,7,-0.019151579409390634,0.028538321076520982,-0.0757379366988462,0.03640784636323916,False
316460,7,-0.021922218271943676,0.029266495965882395,-0.07887498290463715,0.03503069180158187,False
316470,47,-0.03148676176316072,0.025457012587066896,-0.0813690983363964,0.01859960720642265,False
316480,2,-0.020706263384692628,0.029100377696863487,-0.07902311203076144,0.03637377493462144,False
316490,1,-0.026643081263752866,0.029435972625367172,-0.08599215845866824,0.031075927625442253,False
316500,5,-0.015012416501207071,0.029337584047214964,-0.07268620504197294,0.043064180759089216,False
316510,4,-0.02262265956991493,0.028528350490000343,-0.07858376029718223,0.032955111361582363,False
316520,3,-0.022607865506633743,0.029088879317970523,-0.07991627737381965,0.03459906450481813,False
316530,10,-0.028104007196990438,0.028808651019011953,-0.0856926169270358,0.028539317446490554,False
316540,3,-0.02031672281081579,0.029197395301467463,-0.07816830628469813,0.03630706821900511,False
316550,5,-0.029471653948596223,0.029740341852639834,-0.0877761084096221,0.02926758159975816,False
316553,15,-0.014444585478346473,0.027865881249128505,-0.06900609620457557,0.03932352612710156,False
316555,7,-0.02249747277710989,0.027814179938487,-0.07673566374427473,0.032808546551882325,False
316556,1,-0.025173218743800494,0.029082122763777127,-0.08329002042534532,0.03336249388822741,False
316557,5,-0.025678621576684484,0.028755363751744693,-0.08259776165861116,0.031796023953078636,False
316560,4,-0.02355889335473305,0.028982596960883084,-0.08037107571085121,0.03244621866674142,False
316570,5,-0.024939889536690123,0.02924003689119194,-0.08229023848511735,0.03257693374191927,False
316580,1,-0.025741584263835427,0.02982036494028258,-0.08314163391457095,0.03312297709832088,False
316590,0,-0.02184541047722118,0.029231958480198623,-0.07956045302625114,0.035286501723891354,False
316600,3,-0.021900226601146103,0.029101630257698716,-0.07978006886212906,0.036017929284872206,False
316610,2,-0.02581661940510198,0.02922081307068535,-0.08269640591542383,0.03049725323979713,False
316620,3,-0.018335351440819707,0.02891162689890631,-0.07545437599065194,0.03766956867477537,False
316630,3,-0.013202332844232804,0.029022400915927126,-0.06864900613244714,0.0453438198453185,False
316640,1,-0.01949351243602895,0.029701239168167668,-0.07704949110829584,0.03940331653452486,False
316650,8,-0.02449743887207641,0.02843872880655516,-0.07948844263558276,0.030840314884496216,False
316660,0,-0.022303388274323852,0.02906813364835104,-0.08017010781396539,0.03559049980982975,False
316670,5,-0.01591203729524545,0.028397924240059363,-0.07180081376725928,0.039626583992970824,False
