rgi_id,b_mean,b_sd,b_lo95,b_hi95,classified_95,prob_direction,mde,bh_fdr05
310011,-0.0537913183975828,0.0189795474656781,-0.0922087597569406,-0.0182506878334984,True,0.998375,0.0371999130327292,False
310012,-0.0204442345336301,0.0185714769294358,-0.0568446465271737,0.016092126192916,False,0.86525,0.0364000947816942,False
310013,-0.0184923360376689,0.0151336522153129,-0.0478855032279379,0.0111283844476538,False,0.88525,0.0296619583420133,False
310014,-0.0230757351797441,0.0177422295024446,-0.0570809274207898,0.0114768160783929,False,0.899875,0.0347747698247914,False
310015,-0.0289178560946448,0.0177019216365153,-0.0632723313438798,0.0059203765289211,False,0.951125,0.03469576640757,False
310016,-0.0178888021935059,0.0182519447599304,-0.0532973605295607,0.0178319624798147,False,0.839875,0.0357738117294637,False
310017,-0.033501049362063,0.0185400222193617,-0.0705747658769802,0.0023057446052849,False,0.966375,0.0363384435499489,False
310018,-0.0256002604822431,0.0188654965435872,-0.0618335132697531,0.0110972577988073,False,0.914375,0.036976373225431,False
310019,-0.0332516353206811,0.0188585085746104,-0.071149435195138,0.0032150876074654,False,0.963875,0.0369626768062364,False
310020,-0.0492530913932795,0.0165889640887096,-0.0818686037882844,-0.0173491977712856,True,0.999,0.0325143696138708,False
310021,-0.0221431726364194,0.0177172306379513,-0.0563310835824827,0.0120223354399929,False,0.893125,0.0347257720503846,False
310022,-0.0160315995751878,0.0191465976191642,-0.0529902543877664,0.0218056648589444,False,0.802875,0.0375273313335618,False
310023,-0.0311777272033744,0.0193679337546104,-0.0705242760303698,0.006337626807507,False,0.946375,0.0379611501590365,False
310024,-0.0412064432036294,0.016102080663048,-0.072710732050123,-0.0099125048524849,True,0.996,0.0315600780995741,False
310025,-0.0265532113283867,0.0169435663332278,-0.0605324086588435,0.006497674333009,False,0.94175,0.0332093900131265,False
310026,-0.0210162558618188,0.0180318568001828,-0.0565977651335687,0.014161759608207,False,0.880875,0.0353424393283584,False
310027,-0.0197736310409991,0.0143943443185016,-0.0481459220929385,0.0083431978577269,False,0.912375,0.0282129148642632,False
310028,-0.0280890742731743,0.0157262818150839,-0.0587095376380368,0.0026793840613969,False,0.96475,0.0308235123575645,False
310029,-0.0123314824208178,0.0163443859347665,-0.0444796496058809,0.020331932864075,False,0.7775,0.0320349964321424,False
310030,-0.0166556176626337,0.0177934242656365,-0.0518973570142964,0.019446813951542,False,0.831,0.0348751115606476,False
310031,-0.0137125835575943,0.0178137642627709,-0.0488544907080677,0.021527957942366,False,0.7795,0.0349149779550309,False
310032,-0.020163420923959,0.0178592403639515,-0.0552219093697645,0.0149471334085367,False,0.867875,0.0350041111133449,False
310033,-0.0191821752601324,0.0183591609991065,-0.0549040436871951,0.0169442072566191,False,0.8525,0.0359839555582487,False
310034,-0.020282751042846,0.0186624827404508,-0.056630266227312,0.0160403356222732,False,0.862875,0.0365784661712836,False
310035,-0.0293883610288788,0.0193658159106266,-0.0675244769002615,0.0080534702967301,False,0.9315,0.0379569991848282,False
310036,-0.0254152732450781,0.0192489108812883,-0.0634567451813255,0.0126110903911354,False,0.9065,0.0377278653273251,False
310037,-0.0232482433814668,0.0172866628453639,-0.0572982508402345,0.010013585313625,False,0.912125,0.0338818591769133,False
310038,-0.0312400505520035,0.0160159749640595,-0.0631158671131415,0.0004162793603069,False,0.973625,0.0313913109295568,False
310039,-0.0412831701525268,0.0179900735692595,-0.0769726508463619,-0.006186040020891,True,0.98925,0.0352605441957487,False
310040,-0.0202316490435164,0.0172172709537738,-0.0539748559427194,0.0135256749223773,False,0.87975,0.0337458510693966,False
